id,subject,unit,term,range,question,choice1,choice2,choice3,choice4,choice5,choice6,choice7,choice8,answer,explanation,tags,difficulty,enabled
leap_ja_0932,英語,英単語 LEAP 和訳,2学期,範囲B,次の英単語の意味として最も適切なものを選びなさい: fluent,流暢な,～を明らかにする，暴露する,～を楽しませる,～をうんざりさせる，退屈させる,（特に強い）感情〈可算〉,①ひょっとすると ②（cannot －）どうしても（～できない）,①光線 ②放射線 ③（a － of）一縷の，わずかな,妊娠した,1,fluent は「流暢な」という意味で使われます。 語源メモ: flu「流れ」ent「性質」。,環境,3,true
leap_ja_0933,英語,英単語 LEAP 和訳,2学期,範囲C,次の英単語の意味として最も適切なものを選びなさい: translate,①～を翻訳する ②（into ～）（結果として）～に変わる,～を発表する,～を引きつける，魅了する,① ～を欲求不満にさせる ②（計画など）を挫折させる,①同情 ② 共感,最終的に，ついに,放射線,①～を治す ②治る,1,translate は「①～を翻訳する ②（into ～）（結果として）～に変わる」という意味で使われます。 語源メモ: trans「向こう側へ」lat「運ぶ」。,経済,3,true
leap_ja_0934,英語,英単語 LEAP 和訳,2学期,範囲D,次の英単語の意味として最も適切なものを選びなさい: define,①～を定義する ②～を規定する,①～を放送する ②（ 1 回の）放送,～を魅了する，～にとても興味をもたせる,～を失望させる,①残念なこと ②恥,（not －）必ずしも（～ない）,研究室，研究所,足首,1,define は「①～を定義する ②～を規定する」という意味で使われます。 語源メモ: de「徹底的に」fin「境界を定める」。,IT,3,true
leap_ja_0935,英語,英単語 LEAP 和訳,2学期,範囲E,次の英単語の意味として最も適切なものを選びなさい: interpret,①～を解釈する ②～を通訳する ③通訳する,①～を証明する ②（to be ～）～だとわかる,①（be －ed in ～）～に没頭する ②～を吸収する,～に恥ずかしい思いをさせる，困惑させる,（強い）願望，野望,率直に,酸素,親指,1,interpret は「①～を解釈する ②～を通訳する ③通訳する」という意味で使われます。 語源メモ: inter（間で）＋pre（貿易する 売る）。,経済,3,true
leap_ja_0936,英語,英単語 LEAP 和訳,2学期,範囲A,次の英単語の意味として最も適切なものを選びなさい: quote,①～を引用する ② ～に価格を提示する,～を宣伝する,①好きで ② 懐かしい,恥ずかしい,①自信 ②（in ～）（～に対する）信頼,皮肉なことに,分子,額，おでこ,1,quote は「①～を引用する ② ～に価格を提示する」という意味で使われます。 語源メモ: quoten（章番号で示す）。,環境,3,true
leap_ja_0937,英語,英単語 LEAP 和訳,2学期,範囲B,次の英単語の意味として最も適切なものを選びなさい: literally,文字どおりに,①～を求める ②（to do）～しようと努める,～をおびえさせる,不安な，胸騒ぎがする,勇気,その上,①化合物 ②複合的な,下あご，あごの先端,1,literally は「文字どおりに」という意味で使われます。,環境,3,true
leap_ja_0938,英語,英単語 LEAP 和訳,2学期,範囲C,次の英単語の意味として最も適切なものを選びなさい: indicate,①（データなどが）～を示す ②～を指し示す,①～を楽しませる ② ～をもてなす,①～をぎょっとさせる ② 恐怖，不安,ためらう,（人，物）を無視する,①さもなければ ② ほかの点では ③ ほかの方法で,①組織 ②ティッシュペーパー,①胸（部） ②（大きな木の）箱，密閉容器,1,indicate は「①（データなどが）～を示す ②～を指し示す」という意味で使われます。 語源メモ: in「その方向へ」dict「話す」ate「する」＝「それについて話す」。,経済,3,true
leap_ja_0939,英語,英単語 LEAP 和訳,2学期,範囲D,次の英単語の意味として最も適切なものを選びなさい: reveal,～を明らかにする，暴露する,～を楽しませる,～を驚かせる,（to do）（～するのは）気が進まない,（A to B） ①（A）は（B の）おかげだ ②（A）を（B に）借りている,（of ～）（～とは）無関係に,①細胞 ②電池 ③独房 （①②③いずれも〈可算〉),（主に女性の）胸，乳房,1,reveal は「～を明らかにする，暴露する」という意味で使われます。 語源メモ: re-（逆向きに）＋velo（覆いを掛ける）。,環境,3,true
leap_ja_0940,英語,英単語 LEAP 和訳,2学期,範囲E,次の英単語の意味として最も適切なものを選びなさい: announce,～を発表する,～を引きつける，魅了する,（長期にわたって）～をいらいらさせる,震える,①恐怖 ② ～を恐れる ③ ～を心配する,①～の価値がある ②（－ doing）（～する）価値がある ③ 価値，（～）相当,遺伝子〈可算〉,肺〈可算〉,1,announce は「～を発表する」という意味で使われます。 語源メモ: ad-（～へ）＋nuntio（伝える）。,環境,3,true
leap_ja_0941,英語,英単語 LEAP 和訳,2学期,範囲A,次の英単語の意味として最も適切なものを選びなさい: broadcast,①～を放送する ②（ 1 回の）放送,～を魅了する，～にとても興味をもたせる,①～を当惑させる ②難問，パズル,①自慢する ②（場所や組織が）～を誇りにしている,方法,①（調査，人の話など）によれば ②（能力など）に応じて,①固体の ②ぎっしり詰まった ③固体,①臓器，（動植物の）器官 ②（楽器）オルガン,1,broadcast は「①～を放送する ②（ 1 回の）放送」という意味で使われます。 語源メモ: broad「広い」、cast「投げる、割り当てる」。,経済,3,true
leap_ja_0942,英語,英単語 LEAP 和訳,2学期,範囲B,次の英単語の意味として最も適切なものを選びなさい: prove,①～を証明する ②（to be ～）～だとわかる,①（be －ed in ～）～に没頭する ②～を吸収する,① ～を混乱させる，困惑させる ②（A with［and］ B） （A）を（Bと）混同する,（of ～）（～に）嫉妬した,①（情報伝達）手段，媒体，メディア ② 中間の,①～を提案する ②（to ～）（～に）結婚を申し込む,①（月などの）衛星 ②人工衛星,①視力，視野 ②未来像 ③未来を見通す力，先見の明,1,prove は「①～を証明する ②（to be ～）～だとわかる」という意味で使われます。 語源メモ: pro 「～に向かって（for）」+ b?uH- 「ある（be）/～になる（become）」。,IT,3,true
leap_ja_0943,英語,英単語 LEAP 和訳,2学期,範囲C,次の英単語の意味として最も適切なものを選びなさい: advertise,～を宣伝する,①好きで ② 懐かしい,～をうんざりさせる，退屈させる,①～を羨ましく思う ② 羨望,①手段〈単複同形〉 ②（特定な表現で）財産，収入,①～を（強く）要求する ②（for ～）（～への）要求，需要,①軌道 ②（惑星などが）～を周回する,がい骨，骨格,1,advertise は「～を宣伝する」という意味で使われます。 語源メモ: ad「その方向へ」vert「向きを変える」ise「する」。,IT,3,true
leap_ja_0944,英語,英単語 LEAP 和訳,2学期,範囲D,次の英単語の意味として最も適切なものを選びなさい: seek,①～を求める ②（to do）～しようと努める,～をおびえさせる,① ～を欲求不満にさせる ②（計画など）を挫折させる,①叫ぶ，大声をあげる ②叫び，わめき声,程度,①願望 ②～を強く望む,①（ロケットなど）を打ち上げる ②（運動，事業など）を始める ③打ち上げ，開始，発売,①感覚 ②（説明し難い）感情,1,seek は「①～を求める ②（to do）～しようと努める」という意味で使われます。 語源メモ: sehg-（探し出す）。,IT,3,true
leap_ja_0945,英語,英単語 LEAP 和訳,2学期,範囲E,次の英単語の意味として最も適切なものを選びなさい: entertain,①～を楽しませる ② ～をもてなす,①～をぎょっとさせる ② 恐怖，不安,～を失望させる,①（人）を尊敬する ②（物）を尊重する ③（for ～）（～に対する）尊敬，尊重 ④（in －）点,極度に，非常に,①（意見や考えなど）を退ける ②～を解雇する,①試み ②（to do）（～しようと）試みる,①（服装などの）規定 ②暗号,1,entertain は「①～を楽しませる ② ～をもてなす」という意味で使われます。 語源メモ: enter「間の」tain「つかんで離さない」。,IT,3,true
